customer_id,campaign_name,accepted,sort_order
8650,Campaign 2,0,2
10862,Campaign 2,0,2
2782,Campaign 2,0,2
6941,Campaign 2,0,2
10972,Campaign 2,0,2
10708,Campaign 2,0,2
6583,Campaign 2,0,2
3641,Campaign 2,0,2
10156,Campaign 2,0,2
4299,Campaign 2,0,2
3469,Campaign 2,0,2
5063,Campaign 2,0,2
10727,Campaign 2,0,2
9624,Campaign 2,0,2
5156,Campaign 2,0,2
4376,Campaign 2,0,2
8923,Campaign 2,0,2
8461,Campaign 2,0,2
6945,Campaign 2,0,2
944,Campaign 2,0,2
1907,Campaign 2,0,2
701,Campaign 2,0,2
3856,Campaign 2,0,2
4149,Campaign 2,0,2
2131,Campaign 2,0,2
2942,Campaign 2,0,2
1173,Campaign 2,0,2
4381,Campaign 2,0,2
4611,Campaign 2,0,2
3376,Campaign 2,0,2
4679,Campaign 2,0,2
10928,Campaign 2,0,2
4248,Campaign 2,0,2
6728,Campaign 2,0,2
6661,Campaign 2,0,2
4725,Campaign 2,0,2
3277,Campaign 2,0,2
5555,Campaign 2,0,2
2564,Campaign 2,0,2
946,Campaign 2,0,2
3867,Campaign 2,0,2
6940,Campaign 2,0,2
55,Campaign 2,0,2
7093,Campaign 2,0,2
5084,Campaign 2,0,2
1777,Campaign 2,0,2
8162,Campaign 2,0,2
10826,Campaign 2,0,2
8754,Campaign 2,0,2
1987,Campaign 2,0,2
11007,Campaign 2,0,2
7426,Campaign 2,0,2
9153,Campaign 2,0,2
10379,Campaign 2,0,2
9204,Campaign 2,0,2
3197,Campaign 2,0,2
2920,Campaign 2,0,2
6961,Campaign 2,0,2
4673,Campaign 2,0,2
9937,Campaign 2,0,2
8779,Campaign 2,0,2
9596,Campaign 2,0,2
2891,Campaign 2,0,2
4910,Campaign 2,0,2
75,Campaign 2,0,2
10120,Campaign 2,0,2
6327,Campaign 2,0,2
10142,Campaign 2,0,2
9826,Campaign 2,0,2
1501,Campaign 2,0,2
10767,Campaign 2,0,2
7279,Campaign 2,0,2
7230,Campaign 2,0,2
143,Campaign 2,0,2
450,Campaign 2,0,2
9316,Campaign 2,0,2
6379,Campaign 2,0,2
9239,Campaign 2,0,2
8315,Campaign 2,0,2
2868,Campaign 2,0,2
10888,Campaign 2,0,2
1277,Campaign 2,0,2
9977,Campaign 2,0,2
10196,Campaign 2,0,2
6384,Campaign 2,0,2
8029,Campaign 2,0,2
968,Campaign 2,0,2
6988,Campaign 2,0,2
4472,Campaign 2,0,2
6991,Campaign 2,0,2
3336,Campaign 2,0,2
4301,Campaign 2,0,2
1940,Campaign 2,0,2
1272,Campaign 2,0,2
1388,Campaign 2,0,2
1044,Campaign 2,0,2
6969,Campaign 2,0,2
10479,Campaign 2,0,2
3619,Campaign 2,0,2
1715,Campaign 2,0,2
10159,Campaign 2,0,2
1463,Campaign 2,0,2
5114,Campaign 2,0,2
4990,Campaign 2,0,2
4329,Campaign 2,0,2
10936,Campaign 2,0,2
4692,Campaign 2,0,2
7212,Campaign 2,0,2
6086,Campaign 2,0,2
437,Campaign 2,0,2
11171,Campaign 2,0,2
11101,Campaign 2,0,2
5329,Campaign 2,0,2
610,Campaign 2,0,2
9384,Campaign 2,0,2
5956,Campaign 2,0,2
10430,Campaign 2,0,2
7875,Campaign 2,0,2
7072,Campaign 2,0,2
6255,Campaign 2,0,2
6516,Campaign 2,0,2
5564,Campaign 2,0,2
5682,Campaign 2,0,2
7458,Campaign 2,0,2
5237,Campaign 2,0,2
7761,Campaign 2,0,2
5278,Campaign 2,0,2
3560,Campaign 2,0,2
7235,Campaign 2,0,2
10548,Campaign 2,0,2
2281,Campaign 2,0,2
4073,Campaign 2,0,2
6974,Campaign 2,0,2
7938,Campaign 2,0,2
7094,Campaign 2,0,2
3667,Campaign 2,0,2
7723,Campaign 2,0,2
3870,Campaign 2,0,2
4012,Campaign 2,0,2
5909,Campaign 2,0,2
10470,Campaign 2,0,2
6488,Campaign 2,0,2
10270,Campaign 2,0,2
6887,Campaign 2,0,2
6406,Campaign 2,0,2
7573,Campaign 2,0,2
4508,Campaign 2,0,2
221,Campaign 2,0,2
5331,Campaign 2,0,2
1911,Campaign 2,0,2
20,Campaign 2,0,2
8786,Campaign 2,0,2
10582,Campaign 2,0,2
1915,Campaign 2,0,2
8897,Campaign 2,0,2
2371,Campaign 2,0,2
4303,Campaign 2,0,2
6825,Campaign 2,0,2
1072,Campaign 2,0,2
4964,Campaign 2,0,2
2461,Campaign 2,0,2
10736,Campaign 2,0,2
3194,Campaign 2,0,2
10839,Campaign 2,0,2
49,Campaign 2,0,2
4290,Campaign 2,0,2
10219,Campaign 2,0,2
4211,Campaign 2,0,2
1135,Campaign 2,0,2
6299,Campaign 2,0,2
10846,Campaign 2,0,2
347,Campaign 2,0,2
6543,Campaign 2,0,2
10446,Campaign 2,0,2
3479,Campaign 2,0,2
11075,Campaign 2,0,2
4442,Campaign 2,0,2
199,Campaign 2,0,2
6722,Campaign 2,0,2
796,Campaign 2,0,2
3749,Campaign 2,0,2
8523,Campaign 2,0,2
310,Campaign 2,0,2
8629,Campaign 2,0,2
236,Campaign 2,0,2
9930,Campaign 2,0,2
3483,Campaign 2,1,2
4599,Campaign 2,0,2
7326,Campaign 2,0,2
7352,Campaign 2,0,2
2350,Campaign 2,0,2
9145,Campaign 2,0,2
2964,Campaign 2,0,2
5585,Campaign 2,0,2
9687,Campaign 2,0,2
3732,Campaign 2,0,2
6303,Campaign 2,0,2
11176,Campaign 2,0,2
2986,Campaign 2,0,2
7462,Campaign 2,0,2
3900,Campaign 2,0,2
7034,Campaign 2,0,2
9493,Campaign 2,0,2
1143,Campaign 2,0,2
1,Campaign 2,1,2
3855,Campaign 2,0,2
5536,Campaign 2,1,2
5989,Campaign 2,0,2
9499,Campaign 2,0,2
6768,Campaign 2,0,2
2150,Campaign 2,0,2
6646,Campaign 2,0,2
4887,Campaign 2,0,2
8560,Campaign 2,0,2
3321,Campaign 2,0,2
11003,Campaign 2,0,2
10402,Campaign 2,0,2
9904,Campaign 2,0,2
6141,Campaign 2,0,2
5687,Campaign 2,0,2
10856,Campaign 2,0,2
5121,Campaign 2,0,2
4186,Campaign 2,0,2
368,Campaign 2,0,2
3312,Campaign 2,0,2
11121,Campaign 2,0,2
5332,Campaign 2,0,2
5848,Campaign 2,1,2
10343,Campaign 2,0,2
5935,Campaign 2,0,2
2895,Campaign 2,0,2
10262,Campaign 2,0,2
7848,Campaign 2,0,2
9477,Campaign 2,0,2
4856,Campaign 2,0,2
7186,Campaign 2,0,2
5794,Campaign 2,0,2
1456,Campaign 2,0,2
4877,Campaign 2,0,2
425,Campaign 2,0,2
3007,Campaign 2,0,2
1031,Campaign 2,0,2
4297,Campaign 2,0,2
807,Campaign 2,0,2
9553,Campaign 2,0,2
4271,Campaign 2,0,2
4120,Campaign 2,0,2
2036,Campaign 2,0,2
115,Campaign 2,0,2
4259,Campaign 2,0,2
8687,Campaign 2,0,2
2447,Campaign 2,0,2
10140,Campaign 2,1,2
9353,Campaign 2,0,2
3623,Campaign 2,0,2
738,Campaign 2,0,2
7631,Campaign 2,0,2
4789,Campaign 2,0,2
773,Campaign 2,0,2
10602,Campaign 2,0,2
1446,Campaign 2,0,2
3270,Campaign 2,0,2
8443,Campaign 2,0,2
9653,Campaign 2,0,2
8916,Campaign 2,0,2
8017,Campaign 2,0,2
5830,Campaign 2,0,2
4597,Campaign 2,0,2
7023,Campaign 2,0,2
8086,Campaign 2,0,2
8825,Campaign 2,0,2
2930,Campaign 2,0,2
1928,Campaign 2,0,2
7108,Campaign 2,0,2
10925,Campaign 2,0,2
9960,Campaign 2,0,2
8800,Campaign 2,0,2
9224,Campaign 2,0,2
5519,Campaign 2,0,2
5046,Campaign 2,0,2
7037,Campaign 2,0,2
905,Campaign 2,0,2
8624,Campaign 2,0,2
8945,Campaign 2,0,2
6445,Campaign 2,0,2
2727,Campaign 2,0,2
6404,Campaign 2,0,2
11074,Campaign 2,0,2
10150,Campaign 2,0,2
1968,Campaign 2,0,2
6534,Campaign 2,0,2
9485,Campaign 2,0,2
7053,Campaign 2,0,2
4654,Campaign 2,0,2
9760,Campaign 2,0,2
1048,Campaign 2,0,2
10619,Campaign 2,0,2
9308,Campaign 2,0,2
10505,Campaign 2,0,2
8362,Campaign 2,0,2
2625,Campaign 2,0,2
4637,Campaign 2,0,2
9972,Campaign 2,1,2
4483,Campaign 2,0,2
4487,Campaign 2,0,2
4988,Campaign 2,0,2
8931,Campaign 2,0,2
5871,Campaign 2,0,2
2008,Campaign 2,0,2
3139,Campaign 2,0,2
10037,Campaign 2,0,2
10673,Campaign 2,0,2
5303,Campaign 2,0,2
538,Campaign 2,0,2
7922,Campaign 2,0,2
5692,Campaign 2,0,2
4843,Campaign 2,0,2
6383,Campaign 2,0,2
1628,Campaign 2,0,2
1204,Campaign 2,0,2
3673,Campaign 2,0,2
760,Campaign 2,0,2
8957,Campaign 2,0,2
4128,Campaign 2,0,2
6810,Campaign 2,0,2
5386,Campaign 2,0,2
8700,Campaign 2,0,2
3202,Campaign 2,0,2
1328,Campaign 2,0,2
8405,Campaign 2,0,2
6515,Campaign 2,0,2
2882,Campaign 2,0,2
7574,Campaign 2,0,2
6387,Campaign 2,0,2
5320,Campaign 2,0,2
5048,Campaign 2,0,2
8146,Campaign 2,0,2
10031,Campaign 2,0,2
5748,Campaign 2,0,2
2134,Campaign 2,0,2
1523,Campaign 2,0,2
9665,Campaign 2,0,2
4640,Campaign 2,0,2
3635,Campaign 2,0,2
3547,Campaign 2,0,2
2456,Campaign 2,0,2
5633,Campaign 2,0,2
7801,Campaign 2,0,2
10489,Campaign 2,0,2
7011,Campaign 2,0,2
2620,Campaign 2,0,2
3933,Campaign 2,0,2
10981,Campaign 2,0,2
1734,Campaign 2,0,2
10995,Campaign 2,0,2
6357,Campaign 2,0,2
9209,Campaign 2,0,2
10286,Campaign 2,0,2
2611,Campaign 2,0,2
1600,Campaign 2,0,2
3308,Campaign 2,0,2
5407,Campaign 2,0,2
2166,Campaign 2,0,2
3955,Campaign 2,0,2
6634,Campaign 2,0,2
3056,Campaign 2,0,2
5718,Campaign 2,0,2
6872,Campaign 2,0,2
8164,Campaign 2,0,2
4580,Campaign 2,0,2
9305,Campaign 2,0,2
453,Campaign 2,0,2
8545,Campaign 2,1,2
9850,Campaign 2,0,2
7378,Campaign 2,0,2
7646,Campaign 2,0,2
1640,Campaign 2,0,2
5184,Campaign 2,0,2
8492,Campaign 2,0,2
11188,Campaign 2,0,2
1212,Campaign 2,0,2
9097,Campaign 2,0,2
10473,Campaign 2,0,2
7962,Campaign 2,0,2
9984,Campaign 2,0,2
5527,Campaign 2,0,2
6374,Campaign 2,0,2
7453,Campaign 2,0,2
8952,Campaign 2,0,2
241,Campaign 2,0,2
8975,Campaign 2,0,2
6119,Campaign 2,0,2
5236,Campaign 2,0,2
5723,Campaign 2,0,2
1710,Campaign 2,0,2
1970,Campaign 2,0,2
5313,Campaign 2,0,2
10634,Campaign 2,0,2
7010,Campaign 2,0,2
8562,Campaign 2,0,2
3158,Campaign 2,0,2
4436,Campaign 2,0,2
5287,Campaign 2,0,2
2445,Campaign 2,0,2
6059,Campaign 2,0,2
4550,Campaign 2,0,2
4240,Campaign 2,0,2
8911,Campaign 2,0,2
3706,Campaign 2,0,2
3628,Campaign 2,0,2
10175,Campaign 2,0,2
8985,Campaign 2,0,2
5204,Campaign 2,0,2
9220,Campaign 2,0,2
9888,Campaign 2,0,2
5263,Campaign 2,0,2
1020,Campaign 2,0,2
9503,Campaign 2,0,2
10613,Campaign 2,0,2
67,Campaign 2,0,2
6019,Campaign 2,0,2
5863,Campaign 2,0,2
3717,Campaign 2,0,2
6730,Campaign 2,0,2
10749,Campaign 2,0,2
4998,Campaign 2,0,2
6287,Campaign 2,0,2
5985,Campaign 2,0,2
4754,Campaign 2,0,2
4002,Campaign 2,0,2
8870,Campaign 2,0,2
966,Campaign 2,0,2
4767,Campaign 2,0,2
9725,Campaign 2,0,2
4475,Campaign 2,0,2
5740,Campaign 2,0,2
5731,Campaign 2,0,2
7290,Campaign 2,0,2
3846,Campaign 2,0,2
8104,Campaign 2,0,2
4507,Campaign 2,0,2
11013,Campaign 2,0,2
4491,Campaign 2,0,2
3759,Campaign 2,0,2
1162,Campaign 2,0,2
2055,Campaign 2,0,2
10766,Campaign 2,0,2
4415,Campaign 2,0,2
3005,Campaign 2,0,2
2223,Campaign 2,0,2
4817,Campaign 2,0,2
2875,Campaign 2,0,2
10536,Campaign 2,0,2
11112,Campaign 2,0,2
3807,Campaign 2,0,2
9197,Campaign 2,0,2
10832,Campaign 2,0,2
6421,Campaign 2,0,2
4207,Campaign 2,0,2
577,Campaign 2,0,2
10855,Campaign 2,0,2
3081,Campaign 2,0,2
3535,Campaign 2,0,2
247,Campaign 2,0,2
8707,Campaign 2,0,2
9523,Campaign 2,0,2
6072,Campaign 2,0,2
6295,Campaign 2,0,2
10914,Campaign 2,0,2
1509,Campaign 2,1,2
5577,Campaign 2,0,2
7348,Campaign 2,0,2
1127,Campaign 2,0,2
1833,Campaign 2,0,2
4944,Campaign 2,0,2
9080,Campaign 2,0,2
6466,Campaign 2,0,2
9964,Campaign 2,0,2
4790,Campaign 2,0,2
10245,Campaign 2,0,2
1109,Campaign 2,0,2
6001,Campaign 2,0,2
5538,Campaign 2,0,2
10552,Campaign 2,0,2
1545,Campaign 2,0,2
7409,Campaign 2,0,2
4444,Campaign 2,0,2
146,Campaign 2,0,2
6271,Campaign 2,0,2
10065,Campaign 2,0,2
4741,Campaign 2,0,2
246,Campaign 2,0,2
375,Campaign 2,0,2
1524,Campaign 2,0,2
10022,Campaign 2,0,2
7451,Campaign 2,0,2
11010,Campaign 2,0,2
4356,Campaign 2,0,2
3885,Campaign 2,0,2
1175,Campaign 2,0,2
880,Campaign 2,0,2
2320,Campaign 2,0,2
850,Campaign 2,0,2
4713,Campaign 2,0,2
675,Campaign 2,0,2
5025,Campaign 2,0,2
2308,Campaign 2,0,2
5995,Campaign 2,0,2
6749,Campaign 2,0,2
1010,Campaign 2,0,2
8977,Campaign 2,0,2
4756,Campaign 2,0,2
3412,Campaign 2,0,2
606,Campaign 2,0,2
5961,Campaign 2,0,2
2975,Campaign 2,0,2
2894,Campaign 2,0,2
7613,Campaign 2,0,2
10542,Campaign 2,0,2
8015,Campaign 2,0,2
10617,Campaign 2,0,2
11166,Campaign 2,0,2
849,Campaign 2,0,2
523,Campaign 2,0,2
4066,Campaign 2,0,2
8414,Campaign 2,0,2
819,Campaign 2,0,2
4961,Campaign 2,0,2
749,Campaign 2,0,2
5430,Campaign 2,0,2
7755,Campaign 2,0,2
10525,Campaign 2,0,2
1453,Campaign 2,0,2
8310,Campaign 2,0,2
10710,Campaign 2,0,2
5031,Campaign 2,0,2
2613,Campaign 2,0,2
213,Campaign 2,0,2
967,Campaign 2,0,2
1077,Campaign 2,0,2
7959,Campaign 2,0,2
640,Campaign 2,0,2
4252,Campaign 2,0,2
8432,Campaign 2,0,2
6218,Campaign 2,0,2
6905,Campaign 2,0,2
5922,Campaign 2,0,2
3598,Campaign 2,0,2
6116,Campaign 2,0,2
6263,Campaign 2,0,2
10486,Campaign 2,0,2
2410,Campaign 2,0,2
193,Campaign 2,0,2
3363,Campaign 2,0,2
8278,Campaign 2,0,2
10660,Campaign 2,0,2
8686,Campaign 2,0,2
1604,Campaign 2,0,2
5907,Campaign 2,0,2
10669,Campaign 2,0,2
2918,Campaign 2,0,2
5735,Campaign 2,0,2
359,Campaign 2,0,2
8387,Campaign 2,0,2
1829,Campaign 2,0,2
3839,Campaign 2,0,2
9392,Campaign 2,0,2
2292,Campaign 2,0,2
10466,Campaign 2,0,2
9855,Campaign 2,0,2
4088,Campaign 2,0,2
5231,Campaign 2,0,2
590,Campaign 2,0,2
8732,Campaign 2,0,2
2315,Campaign 2,0,2
3515,Campaign 2,0,2
2245,Campaign 2,0,2
6283,Campaign 2,0,2
2246,Campaign 2,0,2
6606,Campaign 2,0,2
5545,Campaign 2,0,2
7342,Campaign 2,0,2
837,Campaign 2,0,2
9500,Campaign 2,0,2
3602,Campaign 2,0,2
234,Campaign 2,0,2
2995,Campaign 2,0,2
1118,Campaign 2,0,2
7789,Campaign 2,0,2
3068,Campaign 2,0,2
8955,Campaign 2,0,2
945,Campaign 2,0,2
5644,Campaign 2,0,2
7192,Campaign 2,0,2
2324,Campaign 2,0,2
697,Campaign 2,0,2
3439,Campaign 2,0,2
1506,Campaign 2,0,2
232,Campaign 2,0,2
8876,Campaign 2,0,2
4500,Campaign 2,0,2
9739,Campaign 2,0,2
10395,Campaign 2,0,2
1176,Campaign 2,0,2
1627,Campaign 2,0,2
938,Campaign 2,0,2
2740,Campaign 2,0,2
257,Campaign 2,0,2
4058,Campaign 2,0,2
7736,Campaign 2,0,2
8210,Campaign 2,0,2
833,Campaign 2,0,2
6230,Campaign 2,0,2
7325,Campaign 2,0,2
1307,Campaign 2,0,2
1502,Campaign 2,0,2
6211,Campaign 2,0,2
843,Campaign 2,0,2
4174,Campaign 2,0,2
9757,Campaign 2,1,2
6918,Campaign 2,0,2
286,Campaign 2,0,2
11086,Campaign 2,0,2
1921,Campaign 2,0,2
4138,Campaign 2,0,2
7718,Campaign 2,0,2
1291,Campaign 2,0,2
6862,Campaign 2,0,2
4136,Campaign 2,0,2
803,Campaign 2,0,2
4298,Campaign 2,0,2
10833,Campaign 2,0,2
9606,Campaign 2,0,2
8534,Campaign 2,0,2
5153,Campaign 2,0,2
961,Campaign 2,0,2
5011,Campaign 2,0,2
6653,Campaign 2,0,2
9094,Campaign 2,0,2
810,Campaign 2,0,2
5493,Campaign 2,0,2
2147,Campaign 2,0,2
5107,Campaign 2,0,2
3979,Campaign 2,0,2
6049,Campaign 2,0,2
8147,Campaign 2,0,2
1857,Campaign 2,0,2
3910,Campaign 2,0,2
5207,Campaign 2,0,2
11114,Campaign 2,0,2
5429,Campaign 2,0,2
9400,Campaign 2,0,2
1740,Campaign 2,0,2
7488,Campaign 2,0,2
195,Campaign 2,0,2
635,Campaign 2,0,2
7527,Campaign 2,0,2
10319,Campaign 2,0,2
2296,Campaign 2,0,2
10637,Campaign 2,0,2
2931,Campaign 2,0,2
907,Campaign 2,0,2
3698,Campaign 2,0,2
9516,Campaign 2,1,2
679,Campaign 2,0,2
7384,Campaign 2,0,2
5043,Campaign 2,0,2
5267,Campaign 2,0,2
339,Campaign 2,0,2
2516,Campaign 2,0,2
9010,Campaign 2,0,2
378,Campaign 2,0,2
4808,Campaign 2,0,2
5068,Campaign 2,0,2
7628,Campaign 2,0,2
7128,Campaign 2,0,2
2811,Campaign 2,0,2
3551,Campaign 2,0,2
1663,Campaign 2,0,2
5543,Campaign 2,0,2
1577,Campaign 2,0,2
10641,Campaign 2,0,2
5336,Campaign 2,0,2
6024,Campaign 2,0,2
1878,Campaign 2,0,2
3099,Campaign 2,0,2
6055,Campaign 2,0,2
5841,Campaign 2,0,2
3972,Campaign 2,0,2
4394,Campaign 2,0,2
5758,Campaign 2,1,2
6658,Campaign 2,0,2
4603,Campaign 2,0,2
8427,Campaign 2,0,2
10260,Campaign 2,0,2
7143,Campaign 2,0,2
8789,Campaign 2,0,2
6197,Campaign 2,0,2
4554,Campaign 2,0,2
4937,Campaign 2,0,2
1920,Campaign 2,0,2
8749,Campaign 2,0,2
1650,Campaign 2,0,2
10377,Campaign 2,0,2
9206,Campaign 2,0,2
10971,Campaign 2,0,2
6398,Campaign 2,0,2
9212,Campaign 2,0,2
7937,Campaign 2,0,2
839,Campaign 2,0,2
4246,Campaign 2,0,2
158,Campaign 2,0,2
4832,Campaign 2,0,2
5621,Campaign 2,0,2
1945,Campaign 2,0,2
5147,Campaign 2,0,2
2535,Campaign 2,0,2
11039,Campaign 2,0,2
9495,Campaign 2,0,2
9635,Campaign 2,0,2
2173,Campaign 2,0,2
942,Campaign 2,0,2
9386,Campaign 2,0,2
5510,Campaign 2,0,2
873,Campaign 2,0,2
2253,Campaign 2,0,2
5181,Campaign 2,0,2
979,Campaign 2,0,2
10390,Campaign 2,0,2
4698,Campaign 2,0,2
7793,Campaign 2,0,2
1745,Campaign 2,0,2
10590,Campaign 2,0,2
5080,Campaign 2,0,2
8369,Campaign 2,0,2
5232,Campaign 2,0,2
2407,Campaign 2,0,2
3834,Campaign 2,0,2
7912,Campaign 2,0,2
7712,Campaign 2,0,2
1065,Campaign 2,0,2
7275,Campaign 2,0,2
1343,Campaign 2,0,2
1384,Campaign 2,0,2
9967,Campaign 2,0,2
6181,Campaign 2,0,2
10507,Campaign 2,0,2
2674,Campaign 2,0,2
2698,Campaign 2,0,2
3231,Campaign 2,0,2
4096,Campaign 2,0,2
10476,Campaign 2,0,2
5948,Campaign 2,0,2
9140,Campaign 2,0,2
10258,Campaign 2,0,2
5675,Campaign 2,0,2
4743,Campaign 2,0,2
8805,Campaign 2,0,2
1542,Campaign 2,0,2
6770,Campaign 2,0,2
8773,Campaign 2,0,2
10420,Campaign 2,0,2
7514,Campaign 2,0,2
793,Campaign 2,0,2
10909,Campaign 2,0,2
8702,Campaign 2,0,2
4791,Campaign 2,0,2
2963,Campaign 2,0,2
8216,Campaign 2,0,2
8140,Campaign 2,0,2
10146,Campaign 2,0,2
5289,Campaign 2,0,2
2587,Campaign 2,0,2
4405,Campaign 2,0,2
8663,Campaign 2,0,2
2589,Campaign 2,0,2
3421,Campaign 2,0,2
10490,Campaign 2,0,2
4094,Campaign 2,0,2
9958,Campaign 2,0,2
2534,Campaign 2,0,2
4188,Campaign 2,0,2
6613,Campaign 2,0,2
10827,Campaign 2,0,2
5491,Campaign 2,0,2
8402,Campaign 2,0,2
8783,Campaign 2,0,2
10010,Campaign 2,0,2
618,Campaign 2,0,2
9121,Campaign 2,0,2
361,Campaign 2,0,2
4310,Campaign 2,0,2
2678,Campaign 2,0,2
6376,Campaign 2,0,2
524,Campaign 2,0,2
10341,Campaign 2,0,2
5654,Campaign 2,0,2
4098,Campaign 2,0,2
5824,Campaign 2,0,2
7000,Campaign 2,0,2
2561,Campaign 2,0,2
5229,Campaign 2,0,2
4086,Campaign 2,0,2
2428,Campaign 2,0,2
8254,Campaign 2,0,2
2836,Campaign 2,0,2
8418,Campaign 2,0,2
1362,Campaign 2,0,2
7152,Campaign 2,0,2
10033,Campaign 2,0,2
9349,Campaign 2,0,2
274,Campaign 2,0,2
3388,Campaign 2,0,2
922,Campaign 2,0,2
8588,Campaign 2,0,2
2518,Campaign 2,0,2
574,Campaign 2,0,2
3220,Campaign 2,0,2
5967,Campaign 2,0,2
1183,Campaign 2,0,2
6856,Campaign 2,0,2
4530,Campaign 2,0,2
1553,Campaign 2,0,2
4682,Campaign 2,0,2
8204,Campaign 2,0,2
5221,Campaign 2,0,2
1232,Campaign 2,0,2
1927,Campaign 2,0,2
5788,Campaign 2,0,2
6652,Campaign 2,0,2
6246,Campaign 2,0,2
5975,Campaign 2,0,2
6875,Campaign 2,0,2
4399,Campaign 2,0,2
4042,Campaign 2,0,2
2157,Campaign 2,0,2
10133,Campaign 2,0,2
2525,Campaign 2,0,2
8233,Campaign 2,0,2
9483,Campaign 2,0,2
2945,Campaign 2,1,2
10403,Campaign 2,0,2
5074,Campaign 2,0,2
10524,Campaign 2,0,2
4690,Campaign 2,0,2
7521,Campaign 2,0,2
7196,Campaign 2,0,2
4406,Campaign 2,0,2
9672,Campaign 2,0,2
4864,Campaign 2,0,2
4706,Campaign 2,0,2
4070,Campaign 2,0,2
25,Campaign 2,0,2
3697,Campaign 2,0,2
217,Campaign 2,0,2
4220,Campaign 2,0,2
5286,Campaign 2,0,2
9559,Campaign 2,0,2
2849,Campaign 2,0,2
7787,Campaign 2,0,2
3102,Campaign 2,0,2
5868,Campaign 2,0,2
8370,Campaign 2,0,2
9988,Campaign 2,0,2
2939,Campaign 2,0,2
5529,Campaign 2,0,2
9743,Campaign 2,0,2
5763,Campaign 2,0,2
3478,Campaign 2,0,2
7494,Campaign 2,0,2
1763,Campaign 2,0,2
7250,Campaign 2,0,2
2005,Campaign 2,0,2
10770,Campaign 2,0,2
6885,Campaign 2,0,2
2072,Campaign 2,0,2
9463,Campaign 2,0,2
6318,Campaign 2,0,2
4093,Campaign 2,0,2
5751,Campaign 2,0,2
3340,Campaign 2,0,2
3594,Campaign 2,0,2
3584,Campaign 2,0,2
3643,Campaign 2,0,2
851,Campaign 2,0,2
7706,Campaign 2,0,2
3967,Campaign 2,0,2
10128,Campaign 2,0,2
486,Campaign 2,0,2
9,Campaign 2,0,2
9451,Campaign 2,0,2
9264,Campaign 2,0,2
3865,Campaign 2,0,2
2853,Campaign 2,0,2
1490,Campaign 2,0,2
6310,Campaign 2,0,2
10380,Campaign 2,0,2
3887,Campaign 2,0,2
4278,Campaign 2,0,2
8643,Campaign 2,0,2
1998,Campaign 2,0,2
10795,Campaign 2,0,2
11110,Campaign 2,0,2
2408,Campaign 2,0,2
202,Campaign 2,0,2
7998,Campaign 2,0,2
830,Campaign 2,0,2
3536,Campaign 2,0,2
6050,Campaign 2,0,2
125,Campaign 2,0,2
3463,Campaign 2,0,2
2804,Campaign 2,0,2
3745,Campaign 2,0,2
9771,Campaign 2,0,2
451,Campaign 2,0,2
10530,Campaign 2,0,2
1079,Campaign 2,0,2
8920,Campaign 2,0,2
6678,Campaign 2,0,2
3852,Campaign 2,0,2
528,Campaign 2,0,2
73,Campaign 2,0,2
5589,Campaign 2,0,2
10212,Campaign 2,0,2
6365,Campaign 2,0,2
5636,Campaign 2,0,2
591,Campaign 2,0,2
2217,Campaign 2,0,2
2544,Campaign 2,0,2
7725,Campaign 2,0,2
8091,Campaign 2,0,2
7321,Campaign 2,0,2
5462,Campaign 2,0,2
7791,Campaign 2,0,2
955,Campaign 2,0,2
4037,Campaign 2,0,2
6642,Campaign 2,0,2
2793,Campaign 2,0,2
5424,Campaign 2,0,2
879,Campaign 2,0,2
9530,Campaign 2,0,2
4828,Campaign 2,0,2
10699,Campaign 2,0,2
1497,Campaign 2,0,2
7476,Campaign 2,0,2
4390,Campaign 2,0,2
10478,Campaign 2,0,2
1081,Campaign 2,0,2
4261,Campaign 2,0,2
9916,Campaign 2,0,2
5350,Campaign 2,0,2
8135,Campaign 2,0,2
8685,Campaign 2,0,2
4967,Campaign 2,0,2
2130,Campaign 2,0,2
9298,Campaign 2,0,2
8175,Campaign 2,0,2
6257,Campaign 2,0,2
3790,Campaign 2,0,2
9952,Campaign 2,0,2
3503,Campaign 2,0,2
5223,Campaign 2,0,2
4608,Campaign 2,0,2
1626,Campaign 2,0,2
4764,Campaign 2,0,2
2471,Campaign 2,0,2
5892,Campaign 2,0,2
2612,Campaign 2,0,2
4971,Campaign 2,0,2
5185,Campaign 2,0,2
10069,Campaign 2,0,2
2262,Campaign 2,0,2
1131,Campaign 2,0,2
1041,Campaign 2,0,2
24,Campaign 2,0,2
3409,Campaign 2,0,2
7022,Campaign 2,0,2
7943,Campaign 2,0,2
5272,Campaign 2,0,2
5453,Campaign 2,0,2
2565,Campaign 2,0,2
800,Campaign 2,0,2
11092,Campaign 2,0,2
5062,Campaign 2,0,2
8969,Campaign 2,0,2
4656,Campaign 2,0,2
4480,Campaign 2,0,2
9971,Campaign 2,0,2
6729,Campaign 2,0,2
1773,Campaign 2,0,2
9242,Campaign 2,0,2
1764,Campaign 2,0,2
6215,Campaign 2,0,2
10099,Campaign 2,0,2
5423,Campaign 2,0,2
940,Campaign 2,0,2
3011,Campaign 2,0,2
3298,Campaign 2,0,2
8286,Campaign 2,0,2
9668,Campaign 2,0,2
5120,Campaign 2,0,2
6097,Campaign 2,0,2
7019,Campaign 2,0,2
7408,Campaign 2,0,2
8041,Campaign 2,0,2
