customer_id,age,education,marital_status,income,kidhome,teenhome,total_children,has_children,dt_customer,tenure_days,recency,complain,mnt_wines,mnt_fruits,mnt_meat,mnt_fish,mnt_sweets,mnt_gold,total_spend,num_web_purchases,num_catalog_purchases,num_store_purchases,num_deals_purchases,num_web_visits_month,total_purchases,avg_spend_per_purchase,accepted_cmp1,accepted_cmp2,accepted_cmp3,accepted_cmp4,accepted_cmp5,response,total_hist_campaigns_accepted,clv_tier_num,clv_tier
5107,41,PhD,Divorced,35860.0,1,1,2,1,2014-05-19,41,37,0,15.0,0.0,8.0,4.0,2.0,20.0,49.0,1,1,2,2,5,6,8.17,0,0,1,0,0,0,1,1,Low value
10779,31,Graduation,Single,22148.0,0,0,0,0,2014-04-13,77,16,0,15.0,5.0,14.0,0.0,4.0,11.0,49.0,1,0,3,1,7,5,9.8,0,0,0,0,0,0,0,1,Low value
5899,64,PhD,Together,5648.0,1,1,2,1,2014-03-13,108,68,0,28.0,0.0,6.0,1.0,1.0,13.0,49.0,1,0,0,1,20,2,24.5,0,0,1,0,0,0,1,1,Low value
2055,41,PhD,Divorced,35860.0,1,1,2,1,2014-05-19,41,37,0,15.0,0.0,8.0,4.0,2.0,20.0,49.0,1,1,2,2,5,6,8.17,0,0,1,0,0,0,1,1,Low value
3479,64,Graduation,Single,16813.0,0,0,0,0,2013-07-19,345,49,0,4.0,8.0,11.0,12.0,2.0,13.0,50.0,2,0,3,1,7,6,8.33,0,0,1,0,0,0,1,1,Low value
5454,35,Master,Married,45057.0,1,0,1,1,2013-12-01,210,80,0,37.0,0.0,7.0,3.0,0.0,3.0,50.0,2,0,3,1,5,6,8.33,0,0,0,0,0,0,0,1,Low value
11003,34,Undergraduate,Together,25130.0,1,0,1,1,2013-10-02,270,10,0,2.0,5.0,7.0,0.0,18.0,18.0,50.0,2,0,3,2,7,7,7.14,0,0,0,0,0,0,0,1,Low value
3518,31,Graduation,Married,25271.0,1,0,1,1,2012-12-05,571,45,0,10.0,1.0,18.0,10.0,4.0,7.0,50.0,1,1,2,1,9,5,10.0,0,0,0,0,0,0,0,1,Low value
6515,37,Graduation,Together,39771.0,1,0,1,1,2013-12-06,205,92,0,6.0,2.0,18.0,2.0,8.0,14.0,50.0,2,0,3,1,4,6,8.33,0,0,0,0,0,0,0,1,Low value
6398,40,Basic,Married,18393.0,1,0,1,1,2014-03-29,92,2,0,7.0,10.0,13.0,16.0,0.0,4.0,50.0,3,0,3,2,8,8,6.25,0,0,0,0,0,0,0,1,Low value
10084,42,Graduation,Married,24434.0,2,0,2,1,2014-05-18,42,9,0,3.0,2.0,8.0,20.0,0.0,17.0,50.0,2,1,2,2,7,7,7.14,0,0,0,0,0,0,0,1,Low value
1517,45,Graduation,Single,30822.0,1,0,1,1,2013-06-14,380,92,0,3.0,9.0,13.0,2.0,12.0,12.0,51.0,1,0,3,1,7,5,10.2,0,0,0,0,0,0,0,1,Low value
5231,40,Undergraduate,Married,45894.0,0,2,2,1,2014-02-27,122,15,0,27.0,2.0,7.0,0.0,2.0,13.0,51.0,1,0,3,1,5,5,10.2,0,0,0,0,0,0,0,1,Low value
5623,34,Master,Married,31535.0,1,0,1,1,2013-09-26,276,95,0,15.0,4.0,13.0,0.0,0.0,19.0,51.0,1,1,2,1,7,5,10.2,0,0,1,0,0,0,1,1,Low value
1241,30,Undergraduate,Married,14796.0,1,0,1,1,2012-09-17,650,1,0,13.0,3.0,8.0,7.0,4.0,16.0,51.0,1,0,3,2,9,6,8.5,0,0,0,0,0,1,0,1,Low value
4432,38,Graduation,Divorced,31615.0,1,0,1,1,2013-03-16,470,82,0,2.0,3.0,20.0,6.0,11.0,9.0,51.0,2,0,3,2,7,7,7.29,0,0,0,0,0,0,0,1,Low value
1448,51,Master,Married,33562.0,1,2,3,1,2014-06-25,4,33,0,21.0,12.0,12.0,0.0,3.0,3.0,51.0,2,0,4,3,4,9,5.67,0,0,0,0,0,0,0,1,Low value
7181,37,Graduation,Married,30368.0,0,1,1,1,2013-11-07,234,97,0,35.0,0.0,13.0,2.0,0.0,2.0,52.0,2,0,3,2,8,7,7.43,0,0,0,0,0,0,0,1,Low value
9262,30,Undergraduate,Together,32414.0,0,0,0,0,2013-07-04,360,11,0,20.0,6.0,5.0,0.0,9.0,12.0,52.0,1,0,3,1,7,5,10.4,0,0,1,0,0,0,1,1,Low value
736,31,Graduation,Together,28427.0,1,0,1,1,2013-03-21,465,67,0,18.0,3.0,19.0,3.0,3.0,6.0,52.0,2,0,3,2,8,7,7.43,0,0,0,0,0,0,0,1,Low value
3696,49,Graduation,Divorced,30630.0,1,1,2,1,2014-01-27,153,67,0,27.0,1.0,12.0,2.0,0.0,10.0,52.0,2,0,3,2,7,7,7.43,0,0,0,0,0,0,0,1,Low value
8135,28,Master,Married,27161.0,1,0,1,1,2013-10-28,244,41,0,7.0,4.0,23.0,7.0,0.0,11.0,52.0,1,0,3,1,7,5,10.4,0,0,0,0,0,0,0,1,Low value
1502,31,Graduation,Together,28427.0,1,0,1,1,2013-03-21,465,67,0,18.0,3.0,19.0,3.0,3.0,6.0,52.0,2,0,3,2,8,7,7.43,0,0,0,0,0,0,0,1,Low value
6168,51,Graduation,Divorced,45146.0,1,1,2,1,2013-07-15,349,28,0,33.0,0.0,5.0,0.0,0.0,15.0,53.0,1,1,2,2,4,6,8.83,0,0,0,0,0,0,0,1,Low value
5176,26,Graduation,Together,29604.0,1,0,1,1,2013-12-08,203,88,0,7.0,6.0,13.0,7.0,6.0,14.0,53.0,1,0,3,1,9,5,10.6,0,0,1,0,0,0,1,1,Low value
6182,30,Graduation,Together,26646.0,1,0,1,1,2014-02-10,139,26,0,11.0,4.0,20.0,10.0,3.0,5.0,53.0,2,0,4,2,6,8,6.63,0,0,0,0,0,0,0,1,Low value
10031,38,PhD,Married,16927.0,1,1,2,1,2013-02-10,504,50,0,20.0,2.0,23.0,3.0,1.0,4.0,53.0,3,0,4,5,8,12,4.42,0,0,0,0,0,0,0,1,Low value
10262,34,Graduation,Married,15072.0,2,0,2,1,2013-05-10,415,96,0,8.0,2.0,15.0,0.0,10.0,18.0,53.0,3,1,3,4,5,11,4.82,0,0,0,0,0,0,0,1,Low value
10659,35,Undergraduate,Together,7500.0,1,0,1,1,2013-05-07,418,7,0,2.0,8.0,11.0,3.0,8.0,21.0,53.0,3,2,2,4,7,11,4.82,0,0,0,0,0,0,0,1,Low value
503,29,Master,Married,20559.0,1,0,1,1,2013-03-12,474,88,0,13.0,1.0,29.0,3.0,0.0,7.0,53.0,2,0,3,2,8,7,7.57,0,0,0,0,0,0,0,1,Low value
10032,38,Graduation,Divorced,12571.0,1,0,1,1,2014-01-18,162,86,0,3.0,5.0,14.0,2.0,12.0,17.0,53.0,3,1,3,4,6,11,4.82,0,0,0,0,0,0,0,1,Low value
6950,56,Master,Married,49572.0,1,1,2,1,2013-12-15,196,25,0,35.0,1.0,16.0,0.0,1.0,1.0,54.0,2,0,3,2,7,7,7.71,0,0,0,0,0,0,0,1,Low value
6382,61,Graduation,Together,48794.0,1,1,2,1,2014-06-26,3,97,0,25.0,0.0,11.0,3.0,0.0,15.0,54.0,1,0,3,1,4,5,10.8,0,0,0,0,0,0,0,1,Low value
3665,37,Undergraduate,Together,25315.0,1,0,1,1,2013-11-07,234,46,0,1.0,9.0,8.0,11.0,3.0,22.0,54.0,3,0,3,3,8,9,6.0,0,0,0,0,0,0,0,1,Low value
8146,38,Master,Together,46106.0,1,1,2,1,2014-05-11,49,84,0,30.0,0.0,8.0,2.0,0.0,14.0,54.0,1,1,2,1,6,5,10.8,0,0,0,0,0,0,0,1,Low value
4548,33,Graduation,Single,41967.0,1,1,2,1,2013-11-23,218,66,0,23.0,4.0,10.0,0.0,2.0,15.0,54.0,1,0,3,1,4,5,10.8,0,0,0,0,0,0,0,1,Low value
9986,32,Graduation,Together,19444.0,1,0,1,1,2014-02-22,127,8,0,16.0,0.0,23.0,3.0,2.0,10.0,54.0,4,1,2,3,7,10,5.4,0,0,0,0,0,1,0,1,Low value
6634,35,Master,Divorced,33462.0,1,0,1,1,2013-08-07,326,78,0,22.0,3.0,18.0,0.0,0.0,11.0,54.0,2,0,3,1,7,6,9.0,0,0,0,0,0,0,0,1,Low value
5154,42,Master,Divorced,37760.0,1,0,1,1,2013-08-11,322,54,0,26.0,3.0,13.0,2.0,10.0,0.0,54.0,2,0,3,1,6,6,9.0,0,0,0,0,0,0,0,1,Low value
6730,60,Graduation,Married,38998.0,1,1,2,1,2012-11-03,603,92,1,34.0,1.0,14.0,0.0,0.0,5.0,54.0,2,0,3,3,8,8,6.75,0,0,0,0,0,0,0,1,Low value
4279,51,Undergraduate,Single,39548.0,1,1,2,1,2014-03-31,90,87,0,15.0,4.0,10.0,3.0,4.0,18.0,54.0,1,1,3,2,3,7,7.71,0,0,0,0,0,0,0,1,Low value
1744,49,Basic,Single,23529.0,0,1,1,1,2013-01-07,538,67,0,9.0,7.0,13.0,3.0,2.0,20.0,54.0,1,1,2,1,6,5,10.8,0,0,0,0,0,0,0,1,Low value
4333,60,Graduation,Together,32144.0,1,1,2,1,2014-03-23,98,76,0,41.0,0.0,10.0,0.0,0.0,3.0,54.0,2,1,3,4,7,10,5.4,0,0,0,1,0,0,1,1,Low value
9916,60,Graduation,Married,38998.0,1,1,2,1,2012-11-03,603,92,1,34.0,1.0,14.0,0.0,0.0,5.0,54.0,2,0,3,3,8,8,6.75,0,0,0,0,0,0,0,1,Low value
8017,33,Undergraduate,Married,51111.0,1,1,2,1,2014-06-19,10,83,0,22.0,0.0,19.0,6.0,5.0,3.0,55.0,2,0,3,2,6,7,7.86,0,0,0,0,0,0,0,1,Low value
1016,55,PhD,Single,34554.0,0,1,1,1,2014-03-30,91,43,0,41.0,1.0,6.0,2.0,0.0,5.0,55.0,2,0,3,2,6,7,7.86,0,0,0,0,0,0,0,1,Low value
8086,55,Graduation,Married,42243.0,1,1,2,1,2013-12-11,200,34,0,48.0,0.0,2.0,0.0,0.0,5.0,55.0,2,0,3,2,7,7,7.86,0,0,0,0,0,0,0,1,Low value
5263,37,Undergraduate,Married,31056.0,1,0,1,1,2013-01-22,523,99,0,5.0,10.0,13.0,3.0,8.0,16.0,55.0,1,0,3,1,8,5,11.0,0,0,0,0,0,0,0,1,Low value
1143,42,Graduation,Married,22063.0,1,0,1,1,2013-08-08,325,43,0,7.0,10.0,13.0,3.0,11.0,11.0,55.0,2,0,3,2,7,7,7.86,0,0,0,0,0,0,0,1,Low value
7034,36,Undergraduate,Married,25804.0,1,0,1,1,2013-09-01,301,34,0,8.0,7.0,9.0,13.0,6.0,12.0,55.0,2,0,3,2,8,7,7.86,0,0,0,0,0,0,0,1,Low value
4227,46,Master,Together,32889.0,1,1,2,1,2013-09-06,296,78,0,28.0,0.0,13.0,4.0,2.0,8.0,55.0,2,1,3,3,5,9,6.11,0,0,0,0,0,0,0,1,Low value
7286,46,Graduation,Together,41728.0,1,0,1,1,2013-05-24,401,92,0,13.0,6.0,15.0,3.0,5.0,13.0,55.0,2,0,2,1,10,5,11.0,0,0,0,0,0,0,0,1,Low value
4328,28,Undergraduate,Married,21955.0,1,0,1,1,2013-09-07,295,81,0,5.0,1.0,7.0,17.0,14.0,11.0,55.0,2,1,3,2,6,8,6.88,0,0,0,0,0,0,0,1,Low value
4351,59,Graduation,Divorced,37244.0,1,1,2,1,2013-04-27,428,90,0,18.0,2.0,10.0,0.0,0.0,25.0,55.0,1,1,2,1,7,5,11.0,0,0,1,0,0,0,1,1,Low value
6885,37,Graduation,Divorced,32952.0,1,0,1,1,2013-12-01,210,36,0,38.0,0.0,12.0,3.0,1.0,1.0,55.0,2,0,3,1,7,6,9.17,0,0,0,0,0,0,0,1,Low value
3536,54,Graduation,Together,19740.0,0,1,1,1,2013-03-24,462,65,0,7.0,11.0,3.0,10.0,4.0,20.0,55.0,1,1,3,2,5,7,7.86,0,0,0,0,0,0,0,1,Low value
8079,32,Graduation,Married,22448.0,1,0,1,1,2014-02-26,123,86,0,3.0,1.0,8.0,23.0,2.0,18.0,55.0,2,1,3,3,3,9,6.11,0,0,0,0,0,0,0,1,Low value
5756,31,Graduation,Together,39453.0,1,0,1,1,2014-04-03,87,64,0,46.0,0.0,7.0,0.0,0.0,2.0,55.0,2,0,3,2,6,7,7.86,0,0,0,0,0,0,0,1,Low value
4179,55,Graduation,Together,24221.0,0,0,0,0,2013-08-20,313,94,0,8.0,9.0,9.0,2.0,5.0,22.0,55.0,1,1,3,1,4,6,9.17,0,0,0,0,0,0,0,1,Low value
1321,40,Graduation,Married,26067.0,1,0,1,1,2013-11-04,237,49,0,22.0,2.0,18.0,0.0,2.0,12.0,56.0,3,0,3,3,8,9,6.22,0,0,0,0,0,0,0,1,Low value
5268,54,Graduation,Married,29440.0,1,1,2,1,2013-08-11,322,95,0,17.0,8.0,14.0,10.0,4.0,3.0,56.0,1,0,4,2,7,7,8.0,0,0,0,0,0,0,0,1,Low value
5740,44,Undergraduate,Divorced,25959.0,1,1,2,1,2013-02-14,500,1,0,4.0,2.0,12.0,7.0,5.0,26.0,56.0,1,2,2,2,6,7,8.0,0,0,0,0,0,1,0,1,Low value
6507,34,Graduation,Single,30828.0,1,0,1,1,2013-10-04,268,16,0,16.0,11.0,15.0,2.0,0.0,12.0,56.0,1,1,4,2,3,8,7.0,0,0,0,0,0,0,0,1,Low value
1407,28,Basic,Married,20425.0,1,0,1,1,2012-10-29,608,5,0,4.0,12.0,5.0,3.0,16.0,17.0,57.0,2,0,3,2,7,7,8.14,0,0,0,0,0,0,0,1,Low value
5975,47,PhD,Single,40304.0,1,0,1,1,2013-09-30,272,82,0,37.0,0.0,17.0,0.0,0.0,3.0,57.0,2,0,3,1,7,6,9.5,0,0,0,0,0,0,0,1,Low value
7297,41,Graduation,Single,7500.0,1,0,1,1,2013-12-26,185,54,0,5.0,3.0,10.0,12.0,7.0,20.0,57.0,3,1,3,4,7,11,5.18,0,0,0,0,0,0,0,1,Low value
4472,44,PhD,Divorced,35682.0,1,0,1,1,2014-06-27,2,34,0,23.0,0.0,8.0,6.0,2.0,18.0,57.0,1,1,3,1,2,6,9.5,0,0,0,0,0,0,0,1,Low value
2958,36,Graduation,Married,28442.0,2,0,2,1,2014-02-24,125,53,0,19.0,3.0,10.0,11.0,8.0,6.0,57.0,2,1,4,3,4,10,5.7,0,0,0,0,0,0,0,1,Low value
10641,36,Graduation,Single,7500.0,1,1,2,1,2012-12-27,549,5,0,6.0,5.0,4.0,13.0,4.0,25.0,57.0,2,1,3,4,6,10,5.7,0,0,0,0,0,0,0,1,Low value
5294,25,Graduation,Single,18358.0,1,0,1,1,2013-11-20,221,49,0,6.0,8.0,19.0,16.0,4.0,4.0,57.0,3,0,4,3,7,10,5.7,0,0,0,0,0,0,0,1,Low value
1773,36,Undergraduate,Married,12393.0,0,0,0,0,2012-12-04,572,38,0,5.0,6.0,15.0,11.0,7.0,13.0,57.0,2,0,3,1,9,6,9.5,0,0,0,0,0,0,0,1,Low value
6460,32,Graduation,Married,28718.0,1,0,1,1,2013-07-13,351,78,0,12.0,4.0,6.0,11.0,8.0,16.0,57.0,2,0,3,2,8,7,8.14,0,0,0,0,0,0,0,1,Low value
498,44,Graduation,Single,30015.0,1,0,1,1,2014-02-02,147,28,0,25.0,0.0,22.0,2.0,3.0,5.0,57.0,1,0,4,2,5,7,8.14,0,0,0,0,0,0,0,1,Low value
4211,28,Basic,Married,20425.0,1,0,1,1,2012-10-29,608,5,0,4.0,12.0,5.0,3.0,16.0,17.0,57.0,2,0,3,2,7,7,8.14,0,0,0,0,0,0,0,1,Low value
87,33,Undergraduate,Married,27733.0,1,0,1,1,2013-08-26,307,16,0,0.0,7.0,5.0,26.0,2.0,17.0,57.0,2,0,3,2,7,7,8.14,0,0,0,0,0,0,0,1,Low value
2868,65,PhD,Single,26518.0,1,1,2,1,2013-04-08,447,33,0,20.0,1.0,28.0,3.0,3.0,2.0,57.0,2,0,3,3,8,8,7.13,0,0,0,0,0,1,0,1,Low value
3559,26,Undergraduate,Married,16248.0,1,0,1,1,2014-05-10,50,77,0,12.0,11.0,10.0,3.0,12.0,9.0,57.0,2,1,3,3,6,9,6.33,0,0,0,0,0,0,0,1,Low value
6197,52,PhD,Single,27238.0,1,1,2,1,2013-04-20,435,39,0,37.0,0.0,17.0,0.0,0.0,3.0,57.0,3,0,3,3,9,9,6.33,0,0,0,0,0,0,0,1,Low value
5961,36,Graduation,Married,42693.0,1,0,1,1,2014-06-07,22,29,0,8.0,4.0,20.0,6.0,3.0,16.0,57.0,1,0,3,1,5,5,11.4,0,0,0,0,0,0,0,1,Low value
10069,26,Basic,Together,13724.0,1,0,1,1,2012-08-31,667,43,0,2.0,7.0,5.0,2.0,15.0,27.0,58.0,2,0,2,1,9,5,11.6,0,0,1,0,0,0,1,1,Low value
4240,36,Graduation,Married,17345.0,1,0,1,1,2012-11-03,603,79,0,4.0,9.0,16.0,17.0,0.0,12.0,58.0,2,1,2,2,8,7,8.29,0,0,0,0,0,0,0,1,Low value
5527,27,Graduation,Together,22434.0,1,0,1,1,2013-02-13,501,25,0,4.0,12.0,11.0,3.0,13.0,15.0,58.0,2,0,3,2,8,7,8.29,0,0,0,0,0,0,0,1,Low value
7937,32,Graduation,Married,24711.0,0,0,0,0,2014-04-18,72,86,0,10.0,7.0,25.0,6.0,3.0,7.0,58.0,3,0,3,1,7,7,8.29,0,0,0,0,0,0,0,1,Low value
2521,43,Master,Married,35178.0,1,0,1,1,2013-01-10,535,10,0,23.0,1.0,13.0,2.0,2.0,18.0,59.0,1,1,2,1,7,5,11.8,0,0,1,0,0,1,1,1,Low value
4301,43,Master,Married,35178.0,1,0,1,1,2013-01-10,535,10,0,23.0,1.0,13.0,2.0,2.0,18.0,59.0,1,1,2,1,7,5,11.8,0,0,1,0,0,1,1,1,Low value
2656,43,Graduation,Divorced,40851.0,1,1,2,1,2013-02-21,493,63,0,23.0,1.0,7.0,0.0,4.0,24.0,59.0,1,1,2,1,7,5,11.8,0,0,0,0,0,0,0,1,Low value
5336,43,Master,Together,157733.0,1,0,1,1,2013-06-04,390,37,0,39.0,1.0,9.0,2.0,0.0,8.0,59.0,1,0,1,0,1,2,29.5,0,0,0,0,0,0,0,1,Low value
1987,27,Basic,Single,21063.0,1,0,1,1,2013-09-25,277,34,0,1.0,10.0,11.0,19.0,3.0,15.0,59.0,2,0,3,2,6,7,8.43,0,0,0,0,0,0,0,1,Low value
6471,43,Master,Single,36230.0,1,0,1,1,2013-10-17,255,17,0,14.0,2.0,30.0,8.0,2.0,3.0,59.0,2,0,4,1,5,7,8.43,0,0,0,0,0,0,0,1,Low value
2589,42,Graduation,Divorced,26759.0,1,0,1,1,2014-02-07,142,65,0,25.0,3.0,16.0,8.0,5.0,2.0,59.0,2,1,3,2,6,8,7.38,0,0,0,0,0,0,0,1,Low value
5726,31,Master,Single,31788.0,1,0,1,1,2014-03-20,101,15,1,16.0,7.0,23.0,0.0,8.0,6.0,60.0,3,0,4,3,5,10,6.0,0,0,0,0,0,0,0,1,Low value
4086,55,Graduation,Married,18690.0,0,0,0,0,2012-12-28,548,77,0,6.0,1.0,7.0,23.0,4.0,19.0,60.0,1,1,2,1,8,5,12.0,0,0,0,0,0,0,0,1,Low value
10466,49,Graduation,Married,44393.0,1,1,2,1,2013-08-22,311,86,0,24.0,2.0,20.0,2.0,2.0,10.0,60.0,1,0,4,2,4,7,8.57,0,0,0,0,0,0,0,1,Low value
10304,55,Graduation,Married,18690.0,0,0,0,0,2012-12-28,548,77,0,6.0,1.0,7.0,23.0,4.0,19.0,60.0,1,1,2,1,8,5,12.0,0,0,0,0,0,0,0,1,Low value
8523,46,Graduation,Married,19329.0,1,0,1,1,2013-12-14,197,39,0,24.0,1.0,16.0,12.0,2.0,5.0,60.0,4,0,3,3,8,10,6.0,0,0,0,0,0,0,0,1,Low value
10826,55,Graduation,Married,18690.0,0,0,0,0,2012-12-28,548,77,0,6.0,1.0,7.0,23.0,4.0,19.0,60.0,1,1,2,1,8,5,12.0,0,0,0,0,0,0,0,1,Low value
1100,54,Master,Together,41275.0,1,2,3,1,2014-03-24,97,33,0,24.0,4.0,22.0,0.0,2.0,9.0,61.0,3,1,3,4,5,11,5.55,0,0,0,0,0,0,0,1,Low value
387,38,Basic,Married,7500.0,0,0,0,0,2012-11-13,593,59,0,6.0,16.0,11.0,11.0,1.0,16.0,61.0,2,0,3,1,8,6,10.17,0,0,0,0,0,0,0,1,Low value
7736,28,Graduation,Married,22518.0,1,0,1,1,2012-10-22,615,36,0,11.0,7.0,12.0,2.0,2.0,27.0,61.0,2,1,2,2,5,7,8.71,0,0,1,0,0,1,1,1,Low value
5654,42,Graduation,Married,36026.0,2,1,3,1,2014-03-16,105,34,0,20.0,4.0,10.0,6.0,4.0,17.0,61.0,2,0,3,2,6,7,8.71,0,0,0,0,0,0,0,1,Low value
4961,40,Master,Together,21255.0,1,0,1,1,2014-01-21,159,56,0,29.0,0.0,25.0,2.0,2.0,3.0,61.0,2,1,4,4,4,11,5.55,0,0,0,0,0,0,0,1,Low value
9014,39,Graduation,Married,37085.0,1,1,2,1,2014-06-26,3,65,0,39.0,1.0,16.0,2.0,0.0,3.0,61.0,3,0,3,4,8,10,6.1,0,0,0,0,0,0,0,1,Low value
4444,42,Graduation,Married,30023.0,1,0,1,1,2014-03-24,97,28,0,11.0,0.0,16.0,7.0,6.0,21.0,61.0,2,0,3,1,8,6,10.17,0,0,0,0,0,0,0,1,Low value
8418,56,Undergraduate,Single,38741.0,1,1,2,1,2014-03-30,91,60,0,7.0,10.0,17.0,8.0,6.0,13.0,61.0,2,0,3,2,7,7,8.71,0,0,0,0,0,0,0,1,Low value
8749,30,Graduation,Together,37235.0,1,0,1,1,2014-02-01,148,68,0,20.0,2.0,9.0,4.0,6.0,20.0,61.0,1,1,2,1,4,5,12.2,0,0,0,0,0,0,0,1,Low value
7369,33,Master,Married,36959.0,1,0,1,1,2013-10-02,270,56,0,25.0,6.0,25.0,6.0,0.0,0.0,62.0,2,0,3,2,8,7,8.86,0,0,0,0,0,0,0,1,Low value
10613,56,PhD,Together,37334.0,1,1,2,1,2014-02-26,123,44,0,26.0,1.0,16.0,2.0,2.0,15.0,62.0,3,0,4,4,4,11,5.64,0,0,0,0,0,0,0,1,Low value
4988,66,PhD,Married,34469.0,1,1,2,1,2014-05-04,56,58,0,19.0,6.0,20.0,0.0,5.0,12.0,62.0,1,1,4,3,4,9,6.89,0,0,0,0,0,0,0,1,Low value
9150,51,PhD,Single,48918.0,1,1,2,1,2014-04-12,78,21,0,52.0,0.0,9.0,0.0,0.0,1.0,62.0,1,0,4,2,4,7,8.86,0,0,0,0,0,0,0,1,Low value
2811,51,PhD,Single,48918.0,1,1,2,1,2014-04-12,78,21,0,52.0,0.0,9.0,0.0,0.0,1.0,62.0,1,0,4,2,4,7,8.86,0,0,0,0,0,0,0,1,Low value
4099,42,Graduation,Married,30675.0,1,0,1,1,2012-11-12,594,14,0,10.0,2.0,16.0,11.0,2.0,21.0,62.0,1,0,3,1,8,5,12.4,0,0,0,0,0,0,0,1,Low value
5827,56,Graduation,Divorced,35246.0,1,1,2,1,2014-04-16,74,53,0,36.0,0.0,12.0,2.0,2.0,10.0,62.0,3,1,3,4,5,11,5.64,0,0,0,0,0,0,0,1,Low value
1384,22,Basic,Married,17256.0,1,0,1,1,2013-11-23,218,10,0,6.0,4.0,14.0,8.0,8.0,22.0,62.0,2,1,2,2,8,7,8.86,0,0,1,0,0,0,1,1,Low value
1307,36,Graduation,Divorced,41986.0,0,1,1,1,2014-02-09,140,15,0,27.0,5.0,8.0,8.0,3.0,12.0,63.0,3,0,4,3,4,10,6.3,0,0,0,0,0,0,0,1,Low value
2445,40,PhD,Together,28440.0,1,0,1,1,2013-07-07,357,87,0,38.0,1.0,24.0,0.0,0.0,0.0,63.0,2,0,3,1,8,6,10.5,0,0,0,0,0,0,0,1,Low value
3885,31,PhD,Married,33569.0,1,0,1,1,2013-10-16,256,10,0,16.0,2.0,18.0,3.0,0.0,24.0,63.0,1,1,2,1,8,5,12.6,0,0,1,0,0,1,1,1,Low value
8036,43,Undergraduate,Together,26850.0,1,1,2,1,2014-04-18,72,10,0,31.0,1.0,13.0,7.0,2.0,9.0,63.0,2,1,4,4,4,11,5.73,0,0,0,0,0,0,0,1,Low value
9289,35,Graduation,Married,36781.0,1,0,1,1,2014-04-10,80,16,0,29.0,1.0,17.0,0.0,3.0,13.0,63.0,2,1,2,1,8,6,10.5,0,0,0,0,0,1,0,1,Low value
7326,43,Master,Married,56850.0,0,1,1,1,2014-03-23,98,83,0,34.0,1.0,19.0,2.0,7.0,0.0,63.0,1,1,3,1,2,6,10.5,0,0,0,0,0,0,0,1,Low value
6919,36,Undergraduate,Married,26224.0,1,0,1,1,2013-06-04,390,39,0,4.0,7.0,15.0,13.0,9.0,15.0,63.0,2,1,3,3,6,9,7.0,0,0,0,0,0,0,0,1,Low value
4887,38,PhD,Divorced,55412.0,1,1,2,1,2013-11-22,219,65,0,10.0,5.0,28.0,11.0,1.0,8.0,63.0,2,0,3,1,5,6,10.5,0,0,0,0,0,0,0,1,Low value
7007,46,Master,Married,29543.0,2,0,2,1,2014-04-01,89,47,0,17.0,3.0,18.0,3.0,4.0,18.0,63.0,3,1,2,2,7,8,7.88,0,0,0,0,0,0,0,1,Low value
5237,64,PhD,Single,48767.0,1,2,3,1,2014-01-01,179,79,0,28.0,1.0,21.0,3.0,0.0,10.0,63.0,2,1,3,3,5,9,7.0,0,0,0,0,0,0,0,1,Low value
6271,62,PhD,Married,50870.0,0,1,1,1,2014-06-19,10,13,0,53.0,0.0,8.0,0.0,0.0,2.0,63.0,2,0,3,1,5,6,10.5,0,0,0,0,0,0,0,1,Low value
11100,42,Graduation,Divorced,51813.0,1,1,2,1,2013-04-11,444,37,0,51.0,2.0,7.0,0.0,1.0,2.0,63.0,2,0,3,2,7,7,9.0,0,0,0,0,0,0,0,1,Low value
2488,58,Undergraduate,Divorced,31395.0,1,1,2,1,2013-03-23,463,80,0,23.0,1.0,25.0,0.0,8.0,7.0,64.0,2,1,3,4,6,10,6.4,0,0,0,0,0,0,0,1,Low value
10065,44,Undergraduate,Married,15315.0,0,0,0,0,2013-08-03,330,27,0,7.0,4.0,13.0,15.0,8.0,17.0,64.0,2,0,4,2,5,8,8.0,0,0,0,0,0,0,0,1,Low value
4055,22,Basic,Single,18746.0,1,0,1,1,2014-05-29,31,41,0,2.0,10.0,11.0,12.0,9.0,20.0,64.0,3,0,3,2,6,8,8.0,0,0,0,0,0,0,0,1,Low value
9135,64,Graduation,Together,27203.0,1,1,2,1,2012-08-06,692,92,0,13.0,2.0,21.0,4.0,0.0,24.0,64.0,1,1,2,2,8,6,10.67,0,0,0,0,0,0,0,1,Low value
10236,39,Master,Single,31160.0,1,0,1,1,2013-09-16,286,59,0,16.0,3.0,25.0,6.0,1.0,13.0,64.0,2,0,3,2,8,7,9.14,0,0,0,0,0,0,0,1,Low value
8420,44,Undergraduate,Married,15315.0,0,0,0,0,2013-08-03,330,27,0,7.0,4.0,13.0,15.0,8.0,17.0,64.0,2,0,4,2,5,8,8.0,0,0,0,0,0,0,0,1,Low value
3547,45,Master,Together,41021.0,1,0,1,1,2012-12-30,546,12,0,14.0,7.0,9.0,6.0,16.0,12.0,64.0,2,0,3,2,6,7,9.14,0,0,0,0,0,1,0,1,Low value
5835,38,PhD,Divorced,14849.0,1,0,1,1,2013-07-02,362,39,0,21.0,2.0,28.0,3.0,2.0,9.0,65.0,2,0,4,3,8,9,7.22,0,0,0,0,0,0,0,1,Low value
